0.000000000000000000e+00,4.731200000000000000e+04,4.664800000000000000e+04,4.723200000000000000e+04,4.772000000000000000e+04,3.795200000000000000e+04,3.037600000000000000e+04,2.856000000000000000e+04,3.944000000000000000e+04,3.448800000000000000e+04,3.326400000000000000e+04,4.219200000000000000e+04,4.379000000000000000e+04,3.277800000000000000e+04,4.827200000000000000e+04,4.552200000000000000e+04,4.358800000000000000e+04,4.714200000000000000e+04,4.295600000000000000e+04,3.260200000000000000e+04,4.345800000000000000e+04,4.624000000000000000e+04,5.007800000000000000e+04,4.867600000000000000e+04,4.788400000000000000e+04,4.784800000000000000e+04,5.130600000000000000e+04,5.129800000000000000e+04,5.140600000000000000e+04,5.144200000000000000e+04,3.707200000000000000e+04,3.764000000000000000e+04,3.519200000000000000e+04,3.697600000000000000e+04,5.558400000000000000e+04,5.365600000000000000e+04,3.808000000000000000e+04,5.649600000000000000e+04,3.808000000000000000e+04,5.556800000000000000e+04,3.830600000000000000e+04,5.325600000000000000e+04,5.089800000000000000e+04,5.667000000000000000e+04,5.699600000000000000e+04,5.552400000000000000e+04,5.460400000000000000e+04,5.138800000000000000e+04,5.139200000000000000e+04,4.203000000000000000e+04,5.584200000000000000e+04,6.418200000000000000e+04,6.234400000000000000e+04,4.551200000000000000e+04,5.510600000000000000e+04,4.982600000000000000e+04,4.295600000000000000e+04,4.619000000000000000e+04,4.881400000000000000e+04,4.875600000000000000e+04
4.731200000000000000e+04,0.000000000000000000e+00,4.131200000000000000e+04,4.400000000000000000e+04,2.623200000000000000e+04,3.072000000000000000e+04,3.412800000000000000e+04,3.032800000000000000e+04,4.086400000000000000e+04,3.108800000000000000e+04,3.621600000000000000e+04,3.294400000000000000e+04,3.429800000000000000e+04,3.426200000000000000e+04,2.445200000000000000e+04,2.719600000000000000e+04,3.199600000000000000e+04,2.586200000000000000e+04,3.159400000000000000e+04,3.740400000000000000e+04,3.282800000000000000e+04,4.084400000000000000e+04,4.524600000000000000e+04,4.668800000000000000e+04,4.575400000000000000e+04,4.576400000000000000e+04,4.501200000000000000e+04,4.499000000000000000e+04,4.508000000000000000e+04,4.514200000000000000e+04,4.527200000000000000e+04,4.648000000000000000e+04,4.296800000000000000e+04,4.566400000000000000e+04,3.872800000000000000e+04,5.075200000000000000e+04,3.185600000000000000e+04,4.950400000000000000e+04,3.477600000000000000e+04,3.677600000000000000e+04,4.871400000000000000e+04,4.989000000000000000e+04,4.741000000000000000e+04,2.804400000000000000e+04,4.596400000000000000e+04,4.305400000000000000e+04,4.160600000000000000e+04,4.167000000000000000e+04,4.510800000000000000e+04,5.511200000000000000e+04,4.877400000000000000e+04,5.684200000000000000e+04,5.422200000000000000e+04,5.743200000000000000e+04,5.382000000000000000e+04,5.406800000000000000e+04,4.533800000000000000e+04,4.486800000000000000e+04,4.168400000000000000e+04,4.166200000000000000e+04
4.664800000000000000e+04,4.131200000000000000e+04,0.000000000000000000e+00,2.803200000000000000e+04,2.766400000000000000e+04,3.756000000000000000e+04,3.968000000000000000e+04,3.767200000000000000e+04,3.432800000000000000e+04,3.290400000000000000e+04,2.964800000000000000e+04,3.632000000000000000e+04,3.645200000000000000e+04,3.017800000000000000e+04,3.308400000000000000e+04,3.474800000000000000e+04,3.990600000000000000e+04,3.688800000000000000e+04,3.913000000000000000e+04,4.022600000000000000e+04,3.856600000000000000e+04,2.602600000000000000e+04,4.473200000000000000e+04,4.291400000000000000e+04,4.056600000000000000e+04,4.055200000000000000e+04,4.216800000000000000e+04,4.211200000000000000e+04,4.215000000000000000e+04,4.220600000000000000e+04,4.548800000000000000e+04,4.583200000000000000e+04,3.747200000000000000e+04,4.503200000000000000e+04,4.250400000000000000e+04,3.461600000000000000e+04,3.748000000000000000e+04,3.926400000000000000e+04,4.659200000000000000e+04,4.040800000000000000e+04,3.339200000000000000e+04,5.190600000000000000e+04,5.005400000000000000e+04,4.906400000000000000e+04,5.188200000000000000e+04,5.178400000000000000e+04,4.700200000000000000e+04,4.927800000000000000e+04,4.821800000000000000e+04,4.360800000000000000e+04,3.303600000000000000e+04,5.442200000000000000e+04,5.569400000000000000e+04,5.801800000000000000e+04,5.618000000000000000e+04,5.426600000000000000e+04,3.365000000000000000e+04,3.234600000000000000e+04,4.102600000000000000e+04,4.096200000000000000e+04
4.723200000000000000e+04,4.400000000000000000e+04,2.803200000000000000e+04,0.000000000000000000e+00,3.220800000000000000e+04,3.840000000000000000e+04,4.200000000000000000e+04,4.146400000000000000e+04,4.280000000000000000e+04,4.033600000000000000e+04,3.820800000000000000e+04,3.559200000000000000e+04,3.275200000000000000e+04,3.809200000000000000e+04,3.223000000000000000e+04,3.226000000000000000e+04,3.938400000000000000e+04,3.743400000000000000e+04,3.762000000000000000e+04,3.854000000000000000e+04,3.681000000000000000e+04,2.946200000000000000e+04,4.448800000000000000e+04,3.932800000000000000e+04,3.520200000000000000e+04,3.525400000000000000e+04,3.525000000000000000e+04,3.531800000000000000e+04,3.548800000000000000e+04,3.558600000000000000e+04,3.812000000000000000e+04,3.970400000000000000e+04,4.665600000000000000e+04,4.196800000000000000e+04,4.594400000000000000e+04,2.676800000000000000e+04,4.053600000000000000e+04,3.546400000000000000e+04,4.710400000000000000e+04,4.536800000000000000e+04,4.108000000000000000e+04,5.281400000000000000e+04,4.316000000000000000e+04,5.123600000000000000e+04,5.227600000000000000e+04,5.168600000000000000e+04,4.864200000000000000e+04,4.988400000000000000e+04,4.858000000000000000e+04,3.623600000000000000e+04,4.976200000000000000e+04,4.571200000000000000e+04,4.692000000000000000e+04,5.094200000000000000e+04,4.954800000000000000e+04,4.741000000000000000e+04,1.986800000000000000e+04,2.212000000000000000e+04,3.532600000000000000e+04,3.521600000000000000e+04
4.772000000000000000e+04,2.623200000000000000e+04,2.766400000000000000e+04,3.220800000000000000e+04,0.000000000000000000e+00,3.420800000000000000e+04,3.380800000000000000e+04,3.373600000000000000e+04,3.625600000000000000e+04,3.569600000000000000e+04,3.299200000000000000e+04,3.112800000000000000e+04,2.802600000000000000e+04,3.416200000000000000e+04,2.540400000000000000e+04,2.729400000000000000e+04,3.015000000000000000e+04,2.566600000000000000e+04,3.077600000000000000e+04,3.165000000000000000e+04,3.013600000000000000e+04,2.920400000000000000e+04,4.480200000000000000e+04,4.318200000000000000e+04,3.998400000000000000e+04,3.999000000000000000e+04,4.097400000000000000e+04,4.095200000000000000e+04,4.099800000000000000e+04,4.101400000000000000e+04,4.215200000000000000e+04,4.218400000000000000e+04,4.627200000000000000e+04,3.701600000000000000e+04,3.045600000000000000e+04,4.034400000000000000e+04,3.348800000000000000e+04,4.091200000000000000e+04,3.992800000000000000e+04,3.012000000000000000e+04,3.562400000000000000e+04,4.836000000000000000e+04,4.730400000000000000e+04,3.984600000000000000e+04,4.510200000000000000e+04,4.285800000000000000e+04,4.470200000000000000e+04,4.453400000000000000e+04,4.630200000000000000e+04,4.605200000000000000e+04,4.224600000000000000e+04,5.115800000000000000e+04,5.151000000000000000e+04,5.190600000000000000e+04,4.872800000000000000e+04,5.065000000000000000e+04,3.531200000000000000e+04,3.532400000000000000e+04,3.721200000000000000e+04,3.713600000000000000e+04
3.795200000000000000e+04,3.072000000000000000e+04,3.756000000000000000e+04,3.840000000000000000e+04,3.420800000000000000e+04,0.000000000000000000e+00,1.336000000000000000e+04,1.424000000000000000e+04,3.020800000000000000e+04,2.639200000000000000e+04,2.169600000000000000e+04,1.960000000000000000e+04,1.742600000000000000e+04,2.414400000000000000e+04,2.684200000000000000e+04,1.682800000000000000e+04,1.390400000000000000e+04,1.857800000000000000e+04,1.367800000000000000e+04,2.378200000000000000e+04,1.525000000000000000e+04,3.976600000000000000e+04,4.380600000000000000e+04,4.243400000000000000e+04,4.104000000000000000e+04,4.108200000000000000e+04,3.327600000000000000e+04,3.315400000000000000e+04,3.310400000000000000e+04,3.306400000000000000e+04,3.766400000000000000e+04,3.821600000000000000e+04,3.929600000000000000e+04,3.811200000000000000e+04,4.252000000000000000e+04,4.789600000000000000e+04,1.649600000000000000e+04,4.020000000000000000e+04,3.708000000000000000e+04,4.107200000000000000e+04,4.601000000000000000e+04,3.510400000000000000e+04,2.878000000000000000e+04,3.823800000000000000e+04,3.710800000000000000e+04,3.623800000000000000e+04,3.305600000000000000e+04,3.302400000000000000e+04,3.222600000000000000e+04,4.618000000000000000e+04,3.850800000000000000e+04,4.703200000000000000e+04,4.739000000000000000e+04,5.313800000000000000e+04,4.066800000000000000e+04,4.479200000000000000e+04,4.250200000000000000e+04,3.700400000000000000e+04,4.005200000000000000e+04,4.004000000000000000e+04
3.037600000000000000e+04,3.412800000000000000e+04,3.968000000000000000e+04,4.200000000000000000e+04,3.380800000000000000e+04,1.336000000000000000e+04,0.000000000000000000e+00,8.880000000000000000e+03,2.383200000000000000e+04,2.268800000000000000e+04,1.575200000000000000e+04,1.905600000000000000e+04,1.973800000000000000e+04,1.897400000000000000e+04,3.128800000000000000e+04,2.238600000000000000e+04,1.646600000000000000e+04,2.164400000000000000e+04,1.483200000000000000e+04,1.417000000000000000e+04,1.514200000000000000e+04,3.720000000000000000e+04,3.694600000000000000e+04,3.688400000000000000e+04,3.566400000000000000e+04,3.562600000000000000e+04,3.401200000000000000e+04,3.393400000000000000e+04,3.399200000000000000e+04,3.405600000000000000e+04,3.588800000000000000e+04,3.682400000000000000e+04,3.786400000000000000e+04,3.536800000000000000e+04,4.591200000000000000e+04,4.747200000000000000e+04,2.034400000000000000e+04,4.171200000000000000e+04,3.115200000000000000e+04,4.492000000000000000e+04,4.059400000000000000e+04,3.594600000000000000e+04,3.342200000000000000e+04,3.944000000000000000e+04,3.652600000000000000e+04,3.337800000000000000e+04,3.295200000000000000e+04,3.038800000000000000e+04,3.262600000000000000e+04,3.856600000000000000e+04,4.090200000000000000e+04,4.685000000000000000e+04,4.437600000000000000e+04,4.373400000000000000e+04,3.724600000000000000e+04,3.893200000000000000e+04,3.683400000000000000e+04,3.792000000000000000e+04,4.032800000000000000e+04,4.036800000000000000e+04
2.856000000000000000e+04,3.032800000000000000e+04,3.767200000000000000e+04,4.146400000000000000e+04,3.373600000000000000e+04,1.424000000000000000e+04,8.880000000000000000e+03,0.000000000000000000e+00,2.651200000000000000e+04,2.107200000000000000e+04,1.687200000000000000e+04,1.988800000000000000e+04,2.257200000000000000e+04,1.806000000000000000e+04,2.835400000000000000e+04,2.206400000000000000e+04,1.976000000000000000e+04,2.185600000000000000e+04,1.897800000000000000e+04,1.699800000000000000e+04,1.940400000000000000e+04,3.421000000000000000e+04,3.418000000000000000e+04,3.471800000000000000e+04,3.343600000000000000e+04,3.336200000000000000e+04,3.381800000000000000e+04,3.377600000000000000e+04,3.377200000000000000e+04,3.378000000000000000e+04,3.753600000000000000e+04,3.858400000000000000e+04,3.435200000000000000e+04,3.750400000000000000e+04,4.297600000000000000e+04,4.727200000000000000e+04,1.676800000000000000e+04,4.257600000000000000e+04,3.151200000000000000e+04,4.141600000000000000e+04,3.889800000000000000e+04,3.793000000000000000e+04,3.583800000000000000e+04,3.832200000000000000e+04,3.969400000000000000e+04,3.705200000000000000e+04,3.556000000000000000e+04,3.507600000000000000e+04,3.500800000000000000e+04,3.993600000000000000e+04,3.914800000000000000e+04,4.956600000000000000e+04,4.604200000000000000e+04,4.502400000000000000e+04,4.285000000000000000e+04,4.110000000000000000e+04,3.498400000000000000e+04,3.634000000000000000e+04,3.652800000000000000e+04,3.656800000000000000e+04
3.944000000000000000e+04,4.086400000000000000e+04,3.432800000000000000e+04,4.280000000000000000e+04,3.625600000000000000e+04,3.020800000000000000e+04,2.383200000000000000e+04,2.651200000000000000e+04,0.000000000000000000e+00,2.172000000000000000e+04,1.405600000000000000e+04,2.419200000000000000e+04,2.665000000000000000e+04,1.739800000000000000e+04,3.570200000000000000e+04,3.225000000000000000e+04,2.414200000000000000e+04,3.043000000000000000e+04,2.702200000000000000e+04,2.030800000000000000e+04,2.695600000000000000e+04,3.415200000000000000e+04,3.882800000000000000e+04,3.736200000000000000e+04,3.626800000000000000e+04,3.628600000000000000e+04,3.677000000000000000e+04,3.681800000000000000e+04,3.700200000000000000e+04,3.709000000000000000e+04,3.932000000000000000e+04,4.171200000000000000e+04,3.289600000000000000e+04,3.929600000000000000e+04,4.155200000000000000e+04,3.771200000000000000e+04,3.112000000000000000e+04,4.160800000000000000e+04,3.433600000000000000e+04,3.875200000000000000e+04,4.026600000000000000e+04,2.841400000000000000e+04,3.501600000000000000e+04,3.723600000000000000e+04,3.216800000000000000e+04,3.808400000000000000e+04,3.679800000000000000e+04,3.315000000000000000e+04,3.441400000000000000e+04,4.183600000000000000e+04,4.393000000000000000e+04,4.770200000000000000e+04,4.885800000000000000e+04,4.470000000000000000e+04,3.921800000000000000e+04,3.548400000000000000e+04,3.573800000000000000e+04,3.612000000000000000e+04,3.769400000000000000e+04,3.770200000000000000e+04
3.448800000000000000e+04,3.108800000000000000e+04,3.290400000000000000e+04,4.033600000000000000e+04,3.569600000000000000e+04,2.639200000000000000e+04,2.268800000000000000e+04,2.107200000000000000e+04,2.172000000000000000e+04,0.000000000000000000e+00,1.445600000000000000e+04,3.037600000000000000e+04,3.070000000000000000e+04,8.898000000000000000e+03,3.251200000000000000e+04,2.917600000000000000e+04,2.835000000000000000e+04,2.937800000000000000e+04,2.782800000000000000e+04,2.547600000000000000e+04,2.830200000000000000e+04,3.231600000000000000e+04,3.664200000000000000e+04,3.769200000000000000e+04,3.665600000000000000e+04,3.669200000000000000e+04,3.669000000000000000e+04,3.668000000000000000e+04,3.679400000000000000e+04,3.684600000000000000e+04,3.462400000000000000e+04,3.653600000000000000e+04,2.556800000000000000e+04,3.391200000000000000e+04,4.688000000000000000e+04,4.320800000000000000e+04,2.824000000000000000e+04,4.281600000000000000e+04,3.927200000000000000e+04,4.074400000000000000e+04,4.312200000000000000e+04,4.101200000000000000e+04,3.919400000000000000e+04,3.966400000000000000e+04,4.040000000000000000e+04,3.752200000000000000e+04,3.280800000000000000e+04,2.831400000000000000e+04,3.222600000000000000e+04,4.298200000000000000e+04,4.225200000000000000e+04,5.103400000000000000e+04,4.775600000000000000e+04,4.778000000000000000e+04,4.466000000000000000e+04,4.229400000000000000e+04,3.579000000000000000e+04,3.583400000000000000e+04,3.540600000000000000e+04,3.545600000000000000e+04
